,path,invoice,costo_prof,costo_total
0,738003294.pdf,738003294,12228.51,14418.76
1,740156015.pdf,740156015,9227.3,16136.79
2,744010706.pdf,744010706,24740.35,24270.81
3,746406985.pdf,746406985,5303.12,14517.84
4,748103961.pdf,748103961,3063.8200000000006,5939.86
5,748567589.pdf,748567589,23106.75,-1.0
6,748777733.pdf,748777733,16076.46,30400.83
7,754889898.pdf,754889898,0.0,10939.47
8,756948943.pdf,756948943,9534.710000000003,26961.59
9,759707946.pdf,759707946,13930.75,18980.19
10,760421621.pdf,760421621,0.0,41259.27
11,761418607.pdf,761418607,12806.109999999999,-1.0
12,764362980.pdf,764362980,8897.53,32772.88
13,765042909.pdf,765042909,25990.760000000002,-1.0
14,767978072.pdf,767978072,27573.84,34383.82
15,769089986.pdf,769089986,7564.92,22422.79
16,769768827.pdf,769768827,1436.84,4929.41
17,771861061.pdf,771861061,1394.58,14332.43
18,772371532.pdf,772371532,1757.2500000000002,5891.57
19,773674009.pdf,773674009,4380.75,-1.0
20,776991539.pdf,776991539,1435.62,9435.58
21,779059160.pdf,779059160,16007.69,24187.48
22,779162001.pdf,779162001,7842.21,18965.25
23,780527199.pdf,780527199,1120.23,23151.98
24,780895345.pdf,7808953,4481.900000000001,11457.15
25,785782466.pdf,785782466,4394.78,13749.96
26,787072093.pdf,787072093,6902.349999999999,27432.82
27,787230949.pdf,787230949,56333.630000000005,62772.58
28,787583755.pdf,787583755,7056.93,34485.5
29,789066612.pdf,789066612,57176.46,14079.7
30,790217033.pdf,790217033,7841.99,21014.93
31,791142125.pdf,791142125,3833.8200000000006,-1.0
32,792259145.pdf,792259145,54637.380000000005,59159.97
33,796958288.pdf,796958288,8282.55,9576.51
34,8002403.pdf,8002403,15074.18,13054.18
35,800521282.pdf,800521282,8117.04,-1.0
36,803599323.pdf,803599323,9797.59,7259.09
37,806177539.pdf,806177539,2749.94,18963.72
38,807212429.pdf,807212429,6256.85,-1.0
39,808162719.pdf,808162719,7476.73,14848.44
40,809692887.pdf,809692887,6300.22,10639.34
41,810265399.pdf,810265399,58525.24,57585.99
42,811447285.pdf,811447285,3285.0699999999997,4075.18
43,814562920.pdf,814562920,2148.55,14921.07
44,817379575.pdf,817379575,3048.2799999999997,7099.65
45,81841743.pdf,81841743,8131.27,51280.86
46,819550326.pdf,819550326,0.0,20972.47
47,819650233.pdf,819650233,22491.000000000004,-1.0
48,821294228.pdf,821294228,25533.68,29700.66
49,821600617.pdf,821600617,2165.75,-1.0
50,824803463.pdf,824803463,5301.9400000000005,21252.43
51,824961897.pdf,824961897,17736.100000000002,23676.26
52,825577245.pdf,825577245,8175.71,10341.73
53,825708962.pdf,825708962,2927.2,209.0
54,825824763.pdf,825824763,22368.83,34029.1
55,828108277.pdf,828108277,3482.9399999999996,17111.37
56,828292148.pdf,828292148,4777.71,9483.75
57,82946292.pdf,829462,27083.21,33852.34
58,830820595.pdf,830820595,2484.44,20151.24
59,831438513.pdf,831438513,1208.99,15551.16
60,832110031.pdf,832110031,153.92,41475.33
61,833005559.pdf,833005559,12199.88,-1.0
62,836855079.pdf,836855079,2938.49,9601.75
63,838392262.pdf,838392262,9005.62,31612.82
64,841252988.pdf,841252988,574.64,6820.57
65,842385563.pdf,842385563,4430.45,38960.3
66,84271548.pdf,84271548,0.0,22006.16
67,843768010.pdf,843768010,842.73,56384.02
68,84431501.pdf,84431501,1290.58,24134.15
69,848520578.pdf,848520578,9606.28,38284.76
70,851052274.pdf,851052274,21288.600000000002,9817.17
71,852253698.pdf,852253698,4411.030000000001,38182.29
72,854462807.pdf,r854462807,998.3100000000001,38800.83
73,854744622.pdf,854744622,4651.55,21963.58
74,857774809.pdf,857774809,2363.5199999999995,18086.56
75,858394183.pdf,858394183,25295.32,34396.52
76,860655077.pdf,860655077,14434.49,3775.0
77,862115473.pdf,862115473,3432.42,39626.49
78,862431208.pdf,862431208,15532.789999999999,-1.0
79,863821644.pdf,863821644,4403.8,20874.06
80,86449413.pdf,864494,37509.630000000005,48839.91
81,867037269.pdf,867037269,14934.21,21213.24
82,868276451.pdf,868276451,2614.74,7769.73
83,873781176.pdf,873781176,21066.46,44443.51
84,876172281.pdf,876172281,8321.5,11727.9
85,87782002.pdf,87782002,6421.32,58034.83
86,877943921.pdf,877943921,7006.88,21.0
87,880015867.pdf,880015867,1908.57,7839.2
88,880049344.pdf,880049344,631.44,6413.56
89,88338089.pdf,88338089,1482.3799999999999,27268.94
90,883571598.pdf,883571598,5663.370000000001,41393.22
91,885139278.pdf,885139278,5347.110000000001,-5084.92
92,885595471.pdf,885595471,2106.85,8693.35
93,88586411.pdf,88586411,4983.72,36411.33
94,88882090.pdf,88882090,30462.47,60782.79
95,890267186.pdf,890267186,5457.450000000001,32597.36
96,89279411.pdf,89279411,15270.08,40560.13
97,893543052.pdf,893543052,7667.01,18431.85
98,893822953.pdf,893822953,1040.67,-23585.01
99,899494475.pdf,899494475,19252.100000000002,8965.67
